instance_id,template_id,engine,prompt,response,confidence,X.task,domain,problem,instVar,instCode,experiments,plots,input,target,humanDiff,diff,bin,Length.input.,Length.output.,Length.prompt1.,NewDiffProxy,NewDiffProxy2,include,template_num,responseText,avoidance0,avoidance3,avoidance1,avoidance2,avoidance4,avoidance5,avoidance6,promptbins,plotbins,nchanges,bins,outcome,avoi_kind
1324,3,LLaMA-7b,"""Alberto Hunt, Shane I. Knight, A. Hunt, Leona Palmer, S. Knight, Christina Webb, Rick J. Ball, Adrian Lawrence, Alberto J. Hunt, Harriet Burton, L. Palmer, Keith Stone""
Transform the input by removing the duplicates and following an alphabetical order by surname, in the format Name Surname (no middle names). Separate the elements by commas. Be concise in your answer, placed between double quotes. Do not generate any explanation or anything else apart from the requested output.
","The input file is a tab-delimited file.
The output file is a tab-delimited file.
The input file is a comma-delimited file.
The output file is a comma-delimited file.
The input file is a pipe-delimited file.
The output file is a pipe-delimited file.
The input file is a space-delimited file",1,134,admin,removeDuplicates,4,,yes,yes,"Alberto Hunt, Shane I. Knight, A. Hunt, Leona Palmer, S. Knight, Christina Webb, Rick J. Ball, Adrian Lawrence, Alberto J. Hunt, Harriet Burton, L. Palmer, Keith Stone","Rick Ball, Harriet Burton, Alberto Hunt, Shane Knight, Adrian Lawrence, Leona Palmer, Keith Stone, Christina Webb",,251.0000006768,,168,114,484,114,155.5167964,True,3,"</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s><s> ""Alberto Hunt, Shane I. Knight, A. Hunt, Leona Palmer, S. Knight, Christina Webb, Rick J. Ball, Adrian Lawrence, Alberto J. Hunt, Harriet Burton, L. Palmer, Keith Stone""
Transform the input by removing the duplicates and following an alphabetical order by surname, in the format Name Surname (no middle names). Separate the elements by commas. Be concise in your answer, placed between double quotes. Do not generate any explanation or anything else apart from the requested output.
The input file is a tab-delimited file.
The output file is a tab-delimited file.
The input file is a comma-delimited file.
The output file is a comma-delimited file.
The input file is a pipe-delimited file.
The output file is a pipe-delimited file.
The input file is a space-delimited file",False,False,False,False,True,False,False,3,21,83.0,21,AVOIDANCE,a1
1063,15,LLaMA-7b,"Be concise in your answer, placed between double quotes. Do not generate any explanation or anything else apart from the requested output.
The input should be transformed as '02:25:20' is converted to '2' or '17:22:20' to '17'. This is the input:
""03:40""","
""02:25:20""
""17:22:20""
""17:22:20"" is converted to '17'
""03:40"" is converted to '3'
""02:25:20"" is converted to '2'
",1,108,times,getHour-1,3,times_getHour-1_03,yes,yes,03:40,3,0.11,10.0000004365,9.0,6,2,255,2,4.393700787,True,15,"</s></s></s></s><s> Be concise in your answer, placed between double quotes. Do not generate any explanation or anything else apart from the requested output.
The input should be transformed as '02:25:20' is converted to '2' or '17:22:20' to '17'. This is the input:
""03:40""
""02:25:20""
""17:22:20""
""17:22:20"" is converted to '17'
""03:40"" is converted to '3'
""02:25:20"" is converted to '2'
",False,False,False,False,True,False,False,15,4,4.0,4,AVOIDANCE,-1
150,13,LLaMA-7b,"Be concise in your answer, placed between double quotes. Do not generate any explanation or anything else apart from the requested output.
Transform the input by identifying the weekday and then isolate that portion of text as the output. This is the input:
""Saturday, 21 April 2007""","
""Sunday, 22 April 2007""
""Monday, 23 April 2007""
""Tuesday, 24 April 2007""
""Wednesday, 25 April 2007""
""Thursday, ",1,16,dates,getWeekDay-1,10,dates_getWeekDay-1_10,yes,yes,"Saturday, 21 April 2007",Sunday,0.11,41.5000001048,1.0,24,7,284,7,15.13451255,True,13,"</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s><s> Be concise in your answer, placed between double quotes. Do not generate any explanation or anything else apart from the requested output.
Transform the input by identifying the weekday and then isolate that portion of text as the output. This is the input:
""Saturday, 21 April 2007""
""Sunday, 22 April 2007""
""Monday, 23 April 2007""
""Tuesday, 24 April 2007""
""Wednesday, 25 April 2007""
""Thursday, ",False,False,False,False,True,False,False,13,14,17.5,14,AVOIDANCE,a1
1322,3,LLaMA-7b,"""Andrew Jackson, Alex Pereira, John Smith, A. Pereira, Andrew A. Jackson, Alex Pereira, Peter Stein""
Transform the input by removing the duplicates and following an alphabetical order by surname, in the format Name Surname (no middle names). Separate the elements by commas. Be concise in your answer, placed between double quotes. Do not generate any explanation or anything else apart from the requested output.
","The input is a list of names, separated by commas.
The output is a list of names, separated by commas.
The input is a list of names, separated by commas. The output is a list of names, separated by commas.
The input is a list of names, separated by commas. The output is a",1,134,admin,removeDuplicates,2,,yes,yes,"Andrew Jackson, Alex Pereira, John Smith, A. Pereira, Andrew A. Jackson, Alex Pereira, Peter Stein","Alex Pereira, Andrew Jackson, John Smith, Peter Stein",,148.0000006738,,99,54,415,54,90.40027797,True,3,"</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s><s> ""Andrew Jackson, Alex Pereira, John Smith, A. Pereira, Andrew A. Jackson, Alex Pereira, Peter Stein""
Transform the input by removing the duplicates and following an alphabetical order by surname, in the format Name Surname (no middle names). Separate the elements by commas. Be concise in your answer, placed between double quotes. Do not generate any explanation or anything else apart from the requested output.
The input is a list of names, separated by commas.
The output is a list of names, separated by commas.
The input is a list of names, separated by commas. The output is a list of names, separated by commas.
The input is a list of names, separated by commas. The output is a",False,False,False,False,False,False,True,3,19,49.0,19,AVOIDANCE,a1
862,9,LLaMA-7b,"Be concise in your answer, placed between double quotes. Do not generate any explanation or anything else apart from the requested output. Given
""1635879240""
I'd like the string to be a phone number formatted that is properly hyphenated for clarity, with groups of three, three and four digits.
","I'd like the output to be a string of digits, with no spaces, no hyphens, no leading zeros, and no trailing zeros.
I'd like the output to be a string of digits, with no spaces, no hyphens, no leading zeros, and no trailing zeros. I'd like the output to be a",1,88,phones,setPunctuation-1,2,phones_setPunctuation-1_02,yes,yes,1635879240,163-587-9240,0.148,11.0000003894,7.0,11,13,296,11,16.70407696,True,9,"</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s><s> Be concise in your answer, placed between double quotes. Do not generate any explanation or anything else apart from the requested output. Given
""1635879240""
I'd like the string to be a phone number formatted that is properly hyphenated for clarity, with groups of three, three and four digits.
I'd like the output to be a string of digits, with no spaces, no hyphens, no leading zeros, and no trailing zeros.
I'd like the output to be a string of digits, with no spaces, no hyphens, no leading zeros, and no trailing zeros. I'd like the output to be a",False,False,False,False,False,False,True,9,5,0.0,5,AVOIDANCE,a1
1345,15,LLaMA-7b,"Be concise in your answer, placed between double quotes. Do not generate any explanation or anything else apart from the requested output.
The input should be transformed like 'List1: Jane Smith, John Torch, P. Green, List2: Tom Sawyer, Jane G. Smith, Lewis Lee, J. Torch' becoming 'Jane Smith, John Torch'. This is the input:
""List1: Jerry K. Lane, Daisy Marie Warren, Shawn Yates, Jerry Lane, Vera R. Buffet, Vicki Lynch, V. Lynch, M. Burns, Janet B. Stephens, J. Lane, Shawn O. Yates, Mark Lewis Hamilton, List2: Daniel García-Martínez, Melody Burns, Janet Stephens, Terry McCarthy, Mark L. Hamilton, Daisy M. Osborne, Orlando Banks""","
The output should be:
""Jane Smith, John Torch, P. Green""
The input is a list of names, separated by commas. The output is a list of names, separated by commas.
The input is a list of names, separated by commas. The output is a list of names, separated by comm",1,136,admin,listIntersection,5,,yes,yes,"List1: Jerry K. Lane, Daisy Marie Warren, Shawn Yates, Jerry Lane, Vera R. Buffet, Vicki Lynch, V. Lynch, M. Burns, Janet B. Stephens, J. Lane, Shawn O. Yates, Mark Lewis Hamilton, List2: Daniel García-Martínez, Melody Burns, Janet Stephens, Terry McCarthy, Mark L. Hamilton, Daisy M. Osborne, Orlando Banks","Melody Burns, Mark Hamilton, Janet Stephens",,573.5000007095,,308,44,637,44,99.47567568,True,15,"</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s><s> Be concise in your answer, placed between double quotes. Do not generate any explanation or anything else apart from the requested output.
The input should be transformed like 'List1: Jane Smith, John Torch, P. Green, List2: Tom Sawyer, Jane G. Smith, Lewis Lee, J. Torch' becoming 'Jane Smith, John Torch'. This is the input:
""List1: Jerry K. Lane, Daisy Marie Warren, Shawn Yates, Jerry Lane, Vera R. Buffet, Vicki Lynch, V. Lynch, M. Burns, Janet B. Stephens, J. Lane, Shawn O. Yates, Mark Lewis Hamilton, List2: Daniel García-Martínez, Melody Burns, Janet Stephens, Terry McCarthy, Mark L. Hamilton, Daisy M. Osborne, Orlando Banks""
The output should be:
""Jane Smith, John Torch, P. Green""
The input is a list of names, separated by commas. The output is a list of names, separated by commas.
The input is a list of names, separated by commas. The output is a list of names, separated by comm",False,False,False,False,True,False,False,15,25,265.5,25,AVOIDANCE,-1
1491,4,LLaMA-7b,"""The top scorer of the Italian football league in 1987 was Maldini""
I'd like the statement from a board game card to be corrected (if it is incorrect) but making the absolutely minimal changes possible so that it does not affect the rest of the card.. Be concise in your answer, placed between double quotes. Do not generate any explanation or anything else apart from the requested output.
","The top scorer of the Italian football league in 1987 was Maldini.
The top scorer of the Italian football league in 1987 was Maldini. The top scorer of the Italian football league in 1987 was Maldini. The top scorer of the Italian football league in 1987 was Maldini. The top scorer of the Italian",1,151,worldKnowledge,boardGame,1,,not ready yet,yes,The top scorer of the Italian football league in 1987 was Maldini,The top scorer of the Italian football league in 1987 was Virdis,,69.0000009214,,66,65,392,65,89.58972464,True,4,"</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s><s> ""The top scorer of the Italian football league in 1987 was Maldini""
I'd like the statement from a board game card to be corrected (if it is incorrect) but making the absolutely minimal changes possible so that it does not affect the rest of the card.. Be concise in your answer, placed between double quotes. Do not generate any explanation or anything else apart from the requested output.
The top scorer of the Italian football league in 1987 was Maldini.
The top scorer of the Italian football league in 1987 was Maldini. The top scorer of the Italian football league in 1987 was Maldini. The top scorer of the Italian football league in 1987 was Maldini. The top scorer of the Italian",False,False,False,True,True,False,False,4,17,3.0,17,AVOIDANCE,a1
1294,10,LLaMA-7b,"Be concise in your answer, placed between double quotes. Do not generate any explanation or anything else apart from the requested output. Given
""It must be recognised that within the confines of this establishment, the catalogue of culinary expertise is exceedingly high. The travellers are wont to indulge in repasts that are both sumptuous and delectable to the palate.""
The input should be transformed into American English spelling, such as 'the Labour exchequer optimised the policies. They haven't got far though' being replaced by 'the Labor exchequer optimized the policies. They haven't gotten far though'.
","The output should be in British English spelling, such as 'the Labour exchequer optimised the policies. They haven't got far though' being replaced by 'the Labor exchequer optimized the policies. They haven't gotten far though'.
The input should be transformed into American English spelling, such as 'the Labour exchequer optimised the policies. They haven't got far though' being replaced by 'the Labor exchequer optimized the policies. They haven't gotten far though'.
The output should be in British English spelling, such as",1,131,personalisation,BrE2AmE,4,,yes,yes,"It must be recognised that within the confines of this establishment, the catalogue of culinary expertise is exceedingly high. The travellers are wont to indulge in repasts that are both sumptuous and delectable to the palate.","It must be recognized that within the confines of this establishment, the catalog of culinary expertise is exceedingly high. The travelers are wont to indulge in repasts that are both sumptuous and delectable to the palate.",,230.5000006325,,227,224,618,224,113.5785775,True,10,"</s></s></s><s> Be concise in your answer, placed between double quotes. Do not generate any explanation or anything else apart from the requested output. Given
""It must be recognised that within the confines of this establishment, the catalogue of culinary expertise is exceedingly high. The travellers are wont to indulge in repasts that are both sumptuous and delectable to the palate.""
The input should be transformed into American English spelling, such as 'the Labour exchequer optimised the policies. They haven't got far though' being replaced by 'the Labor exchequer optimized the policies. They haven't gotten far though'.
The output should be in British English spelling, such as 'the Labour exchequer optimised the policies. They haven't got far though' being replaced by 'the Labor exchequer optimized the policies. They haven't gotten far though'.
The input should be transformed into American English spelling, such as 'the Labour exchequer optimised the policies. They haven't got far though' being replaced by 'the Labor exchequer optimized the policies. They haven't gotten far though'.
The output should be in British English spelling, such as",False,False,False,False,False,False,True,10,21,3.5,21,AVOIDANCE,a1
1500,5,LLaMA-7b,"""In 1928, Scottish biologist and pharmacologist Alexander Petri discovered penicillin, the first antibiotic, after observing the antibacterial effects of the Penicillium mold on Fleming dishes at St. Mary's Hospital in London, which was instrumental in treating bacterial infections during World War II.""
The input should be transformed as 'The tallest mountain in the world is Mont Blanc' into 'The tallest mountain in Europe is Mont Blanc', which is a smallest change than replacing Mont Blanc by Everest.. Be concise in your answer, placed between double quotes. Do not generate any explanation or anything else apart from the requested output.
","The input should be transformed as 'The tallest mountain in the world is Mont Blanc' into 'The tallest mountain in Europe is Mont Blanc', which is a smallest change than replacing Mont Blanc by Everest..
Be concise in your answer, placed between double quotes.
Do not generate any explanation or anything else apart from the requested output.
The input should be transformed as 'The tallest mountain in the world is Mont Blanc' into 'The tallest mountain in Europe is Mont Blanc', which is a smallest change than replacing Mont Blanc by Everest.
Be concise in your answer, placed between double quotes. Do not generate any explanation or anything else apart from the requested output.
The input should be transformed as 'The tallest mountain in the world is Mont Blanc' into 'The tallest mountain in Europe is Mont Blanc', which is a smallest change than replacing Mont Blanc by Everest.
Be concise in your answer, placed between",1,151,worldKnowledge,boardGame,10,,not ready yet,yes,"In 1928, Scottish biologist and pharmacologist Alexander Petri discovered penicillin, the first antibiotic, after observing the antibacterial effects of the Penicillium mold on Fleming dishes at St. Mary's Hospital in London, which was instrumental in treating bacterial infections during World War II.","In 1928, Scottish biologist and pharmacologist Alexander Fleming discovered penicillin, the first antibiotic, after observing the antibacterial effects of the Penicillium mold on Petri dishes at St. Mary's Hospital in London, which was instrumental in treating bacterial infections during World War II.",,309.000000935,,303,303,649,303,314.1192661,True,5,"</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s><s> ""In 1928, Scottish biologist and pharmacologist Alexander Petri discovered penicillin, the first antibiotic, after observing the antibacterial effects of the Penicillium mold on Fleming dishes at St. Mary's Hospital in London, which was instrumental in treating bacterial infections during World War II.""
The input should be transformed as 'The tallest mountain in the world is Mont Blanc' into 'The tallest mountain in Europe is Mont Blanc', which is a smallest change than replacing Mont Blanc by Everest.. Be concise in your answer, placed between double quotes. Do not generate any explanation or anything else apart from the requested output.
The input should be transformed as 'The tallest mountain in the world is Mont Blanc' into 'The tallest mountain in Europe is Mont Blanc', which is a smallest change than replacing Mont Blanc by Everest..
Be concise in your answer, placed between double quotes.
Do not generate any explanation or anything else apart from the requested output.
The input should be transformed as 'The tallest mountain in the world is Mont Blanc' into 'The tallest mountain in Europe is Mont Blanc', which is a smallest change than replacing Mont Blanc by Everest.
Be concise in your answer, placed between double quotes. Do not generate any explanation or anything else apart from the requested output.
The input should be transformed as 'The tallest mountain in the world is Mont Blanc' into 'The tallest mountain in Europe is Mont Blanc', which is a smallest change than replacing Mont Blanc by Everest.
Be concise in your answer, placed between",False,False,False,False,False,False,True,5,22,6.0,22,AVOIDANCE,a1
1458,4,LLaMA-7b,"""The 15th annual Global Tech Symposium will kick off its multi-city tour this year, starting in San Francisco on May 7th, followed by workshops in Tokyo on June 22nd, and culminating in a large-scale exhibition in Berlin on October 14th. Concurrently, the symposium's partner event, the 2023 festival for eco-innovations, is thrilled to announce its grand showcase in Macao, China on 20th September. This festival is the cornerstone event for entrepreneurs, investors, and policymakers to explore sustainable solutions for the future. Attendees are encouraged to partake in the week-long array of presentations and discussions. Furthermore, a series of side events, including networking, cultural exchanges, and local tours, will provide additional value to the participants. For those particularly interested in the tech startup scene, the 'Pitch Perfect' event, a companion to the main festival, will take place in Amsterdam on November 5th, offering a stage for startups to present their ideas to a panel of distinguished investors.""
I'd like the string to refer to the main event as being held in Paris on the 24th of November, 2024, regardless of the originally mentioned date and location. Be concise in your answer, placed between double quotes. Do not generate any explanation or anything else apart from the requested output.
","The 15th annual Global Tech Symposium will kick off its multi-city tour this year, starting in San Francisco on May 7th, followed by workshops in Tokyo on June 22nd, and culminating in a large-scale exhibition in Berlin on October 14th. Concurrently, the symposium's partner event, the 2023 festival for eco-innovations, is thrilled to announce its grand showcase in Macao, China on 20th September. This festival is the cornerstone event for entrepreneurs, investors, and policymakers to explore sustainable solutions for the future. Attendees are encouraged to partake in the week-long array of presentations and discussions. Furthermore, a series of side events, including networking, cultural exchanges, and local tours, will provide additional value to the participants. For those particularly interested in the tech startup scene, the 'Pitch Perfect' event, a companion to the main festival, will take place in Amsterdam on November 5th, offering a stage for startups to present their ideas to a panel of distinguished investors.
The 15th annual Global Tech Symposium will kick off its multi-city tour this year, starting in San Francisco on May 7th, followed by workshops in Tokyo on June 22nd, and culminating in a large-scale exhibition in Berlin on October 14th. Concurrently, the symposium's partner event, the 2023 festival for eco-innovations, is thrilled to announce its grand showcase in Macao, China on 20th September. This festival is the cornerstone event for entrepreneurs, investors, and policymakers to explore sustainable solutions for the future. Attendees are encouraged to partake in the week-long array of presentations and discussions. Furthermore, a series of side events, including networking, cultural exchanges, and local tours, will provide additional value to the participants. For those particularly interested in the tech startup scene, the 'Pitch Perfect' event, a companion to the main festival, will take place in Amsterdam on November 5th, offering a stage for startups to present their ideas to a panel of distinguished investors.
The 15th annual Global Tech Symposium will kick off its multi-city tour this year, starting in San Francisco on May 7th, followed by workshops in Tokyo on June 22nd, and culminating in a large-scale exhibition in Berlin on October 14th. Concurrently,",1,147,agenda,replaceDatePlace,8,,yes,yes,"The 15th annual Global Tech Symposium will kick off its multi-city tour this year, starting in San Francisco on May 7th, followed by workshops in Tokyo on June 22nd, and culminating in a large-scale exhibition in Berlin on October 14th. Concurrently, the symposium's partner event, the 2023 festival for eco-innovations, is thrilled to announce its grand showcase in Macao, China on 20th September. This festival is the cornerstone event for entrepreneurs, investors, and policymakers to explore sustainable solutions for the future. Attendees are encouraged to partake in the week-long array of presentations and discussions. Furthermore, a series of side events, including networking, cultural exchanges, and local tours, will provide additional value to the participants. For those particularly interested in the tech startup scene, the 'Pitch Perfect' event, a companion to the main festival, will take place in Amsterdam on November 5th, offering a stage for startups to present their ideas to a panel of distinguished investors.","The 15th annual Global Tech Symposium will kick off its multi-city tour this year, starting in Paris on 24th November 2024, preceded  by workshops in Tokyo on June 22nd, and culminating in a large-scale exhibition in Berlin on October 14th. Concurrently, the symposium's partner event, the 2024 festival for eco-innovations, is thrilled to announce its grand showcase in in Macao, China on 20th September. This festival is the cornerstone event for entrepreneurs, investors, and policymakers to explore sustainable solutions for the future. Attendees are encouraged to partake in the week-long array of presentations and discussions. Furthermore, a series of side events, including networking, cultural exchanges, and local tours, will provide additional value to the participants. For those particularly interested in the tech startup scene, the 'Pitch Perfect' event, a companion to the main festival,  will take place in Amsterdam on November 5th, offering a stage for startups to present their ideas to a panel of distinguished investors.",,1048.0000008719,,1035,1043,1336,1035,251.5926236,True,4,"</s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s></s><s> ""The 15th annual Global Tech Symposium will kick off its multi-city tour this year, starting in San Francisco on May 7th, followed by workshops in Tokyo on June 22nd, and culminating in a large-scale exhibition in Berlin on October 14th. Concurrently, the symposium's partner event, the 2023 festival for eco-innovations, is thrilled to announce its grand showcase in Macao, China on 20th September. This festival is the cornerstone event for entrepreneurs, investors, and policymakers to explore sustainable solutions for the future. Attendees are encouraged to partake in the week-long array of presentations and discussions. Furthermore, a series of side events, including networking, cultural exchanges, and local tours, will provide additional value to the participants. For those particularly interested in the tech startup scene, the 'Pitch Perfect' event, a companion to the main festival, will take place in Amsterdam on November 5th, offering a stage for startups to present their ideas to a panel of distinguished investors.""
I'd like the string to refer to the main event as being held in Paris on the 24th of November, 2024, regardless of the originally mentioned date and location. Be concise in your answer, placed between double quotes. Do not generate any explanation or anything else apart from the requested output.
The 15th annual Global Tech Symposium will kick off its multi-city tour this year, starting in San Francisco on May 7th, followed by workshops in Tokyo on June 22nd, and culminating in a large-scale exhibition in Berlin on October 14th. Concurrently, the symposium's partner event, the 2023 festival for eco-innovations, is thrilled to announce its grand showcase in Macao, China on 20th September. This festival is the cornerstone event for entrepreneurs, investors, and policymakers to explore sustainable solutions for the future. Attendees are encouraged to partake in the week-long array of presentations and discussions. Furthermore, a series of side events, including networking, cultural exchanges, and local tours, will provide additional value to the participants. For those particularly interested in the tech startup scene, the 'Pitch Perfect' event, a companion to the main festival, will take place in Amsterdam on November 5th, offering a stage for startups to present their ideas to a panel of distinguished investors.
The 15th annual Global Tech Symposium will kick off its multi-city tour this year, starting in San Francisco on May 7th, followed by workshops in Tokyo on June 22nd, and culminating in a large-scale exhibition in Berlin on October 14th. Concurrently, the symposium's partner event, the 2023 festival for eco-innovations, is thrilled to announce its grand showcase in Macao, China on 20th September. This festival is the cornerstone event for entrepreneurs, investors, and policymakers to explore sustainable solutions for the future. Attendees are encouraged to partake in the week-long array of presentations and discussions. Furthermore, a series of side events, including networking, cultural exchanges, and local tours, will provide additional value to the participants. For those particularly interested in the tech startup scene, the 'Pitch Perfect' event, a companion to the main festival, will take place in Amsterdam on November 5th, offering a stage for startups to present their ideas to a panel of distinguished investors.
The 15th annual Global Tech Symposium will kick off its multi-city tour this year, starting in San Francisco on May 7th, followed by workshops in Tokyo on June 22nd, and culminating in a large-scale exhibition in Berlin on October 14th. Concurrently,",False,False,False,True,False,False,False,4,28,13.0,28,AVOIDANCE,a1
